Codi Municipi Ine,Nom_municipi,Comarca,Any,Densitat població,Densitat població urbana,Evolució població,Sòl urbà ordenat / habitant,Sòl urbà ordenat d’activitat econòmica / habitant,Sòl urbà ordenat residencial / habitant,Zona verda urbana / habitant,Sistema equipaments urbans / habitant,Tipologia teixits urbans residencials,Regeneració urbana,Ocupació mitjana habitatges,% sòl artificialitzat,% sòl residencial o d’activitat econòmica en sòl urbanitzable delimitat,Ús dominant sòl urbanitzable delimitat,% sòl residencial o d’activitat econòmica en sòl urbà no ordenat,Ús dominant sòl urbà no ordenat,Densitat habitatges sòl urbanitzable,Potencial habitatges sectors ja urbanitzats,Potencial habitatges previstos sòl urbà no ordenat,Potencial habitatges previstos sòl urbanitzable delimitat,Increment habitatges sòl urbà no ordenat/ existents,Increment habitatges sòl urbanitzable delimitat/ existents,Increment habitatges sòl urbà no ordenat/ 100 habitants,Increment habitatges sòl urbanitzable delimitat/ 100 hab,Potencial sostre sòl urbanitzable delimitat,Potencial sostre sòl urbà no ordenat,Potencial sostre sectors ja urbanitzats,Creixement urbà,Nous habitatges per any,Densitat habitatges sòl urbà no ordenat,Potencial de creixement urbà,Edificacions espais oberts,Sol·licituds en sòl no urbanitzable aprovades,Sol·licituds en sòl no urbanitzable denegades,Antiguitat figures planejament municipal,Figura planejament municipal,Noves figures planejament general per any,Expedients planejament derivat per any,Autoritzacions en domini públic anuals,Densitat xarxa viària / km2,Densitat xarxa viària /  habitant,Densitat xarxa ferroviària / km2,Densitat xarxa ferroviària / habitant
25073,Cervià de les Garrigues,Garrigues,2020,19.44923725,27.26807689,3.4375,366.7291992,11.81733136,230.7001066,8.936199428,37.42950924,0.1136708723,0,0.9821958457,1.190775785,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.29875665,0,0,8,Pla d'ordenació urbanística municipal,0,0,0,0.1858294128,9.58353944,0,0
25074,Ciutadilla,Urgell,2020,12.21521846,34.06093522,0,293.5914688,2.276195055,157.7269959,7.091801151,28.61719082,0,13.12671555,1.072164948,1.126890159,0,-,100,R,0,0,27,0,13.91752577,0,12.98076923,0,0,0,0,0,0,33.68223668,0,21.34418441,0,0,5,Normes de planejament urbanístic,0,0,0,0.8577302847,72.30385808,0,0
25075,Clariana de Cardener,Solsonès,2020,3.948492382,37.37786515,2.547770701,267.5380191,121.5600586,60.0685817,18.57715353,44.65155506,1.349208723,22.76279301,2.205479452,0.8247601285,0,-,100,R,0,0,27,0,36.98630137,0,16.77018634,0,0,0,0,0,1,27.5376472,0,9.885930973,3,0,6,Pla d'ordenació urbanística municipal,0,0,0,0.2576321856,72.44804776,0,0
25076,el Cogul,Garrigues,2020,8.622917683,20.18953764,-4.430379747,495.3060432,27.40976754,252.7114762,54.53579239,34.94156281,0,0,1.094202899,1.682758796,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.77040176,0,0,7,Pla d'ordenació urbanística municipal,0,0,0,0.1024267134,11.07186878,0,0
25077,Coll de Nargó,Alt Urgell,2020,3.566387336,21.74505174,-1.818181818,459.8747392,3.514007946,166.1550302,23.34099817,51.34402734,0.0658472039,4.801616356,0.8970099668,0.6358086819,74.61123343,R,86.05309085,R,34.63625525,0,8,170,1.328903654,28.23920266,1.481481481,31.48148148,4175.373992,0,0,0,0,7.796555469,25.27624027,4.18960737,1,0,9,Pla d'ordenació urbanística municipal,0,0,0,0.2166925562,58.79969112,0,0
25078,Corbins,Segrià,2020,69.59230399,42.7044228,1.246537396,234.1677827,39.08240788,118.7539529,5.865416336,12.04604311,0,0,2.342948718,6.408978667,63.81941863,R,0,-,11.98376938,0,0,417,0,66.82692308,0,28.52257182,90693.54662,0,0,0,0,0,166.3240355,30.52992891,0,0,24,Normes subsidiàries del planejament,0,0,0,0.3032069008,4.514381166,0,0
25079,Cubells,Noguera,2020,8.629471542,11.32259593,-1.457725948,883.1896911,6.198894495,562.904639,47.69223431,40.7761469,0.1498909414,16.88799628,1.122923588,1.152730622,0,-,56.41329417,R,0,0,59,0,19.6013289,0,17.4556213,0,0,7646.841833,0,0,0,20.74539628,0,14.95965385,2,0,4,Pla d'ordenació urbanística municipal,0,0,0,0.2067600353,21.71152181,0,0
25081,l'Espluga Calba,Garrigues,2020,15.33957018,19.7838175,-3.519061584,505.4636195,43.28965596,257.8580361,35.33368742,53.73157558,0.2140755516,0,0.8635170604,1.582498483,70.00985307,R,0,-,29.76326217,0,0,75,0,19.68503937,0,22.79635258,2590.665863,0,0,0,0,0,21.64391235,20.99299089,1,0,6,Pla d'ordenació urbanística municipal,0,0,0,0.4453167447,26.31146972,0,0
25082,Espot,Pallars Sobirà,2020,3.761475028,5.059290993,0.5494505495,1976.561541,0,232.5206173,27.224895,33.1969019,0,3.033740258,0.7577639752,1.054949439,100,R,100,R,24.33114192,50,109.18,131,22.60455487,27.12215321,29.83060109,35.79234973,0,71831.94384,0,0,2,49.74773005,12.46163583,1.026180177,0,0,22,Normes subsidiàries del planejament,0,0,0,0.1148312312,30.61188403,0,0
25085,Estaràs,Segarra,2020,7.419246843,11.52321774,-3.703703704,867.8131596,0,413.1496934,117.5010372,62.00227814,0,11.72177753,1.392857143,5.448028965,100,AE,55,AE,0,0,45,0,40.17857143,0,28.84615385,0,154616.0353,5554.082786,0,14.91434873,0,63.01670564,170.3784315,12.50744364,1,0,13,Pla d'ordenació urbanística municipal,0,0,0,1.148825096,152.883848,0.6609381954,87.95662188
25086,Esterri d'Àneu,Pallars Sobirà,2020,94.89068699,20.75384955,4.14507772,481.83832,6.070863488,209.3758927,51.39243293,56.71158268,0.1455973695,1.547888988,0.7021834061,9.796075318,89.85187892,R,0,-,49.79790195,0,0,1008,0,88.0349345,0,125.3731343,13717.00237,0,0,23.05115698,0,0,57.26562948,7.463784436,0,0,9,Pla d'ordenació urbanística municipal,0,0,0,0.9049414793,9.970722131,0,0
25087,Esterri de Cardós,Pallars Sobirà,2020,3.868224415,16.30476554,-8.571428571,613.3176204,0,380.6138909,4.676869944,43.98626774,0.0092305025,0,1.015873016,0.3942289034,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.241627662,0,0,5,Normes de planejament urbanístic,0,0,0,0.0605779631,14.95919335,0,0
25088,Estamariu,Alt Urgell,2020,5.90635289,38.86244931,5.93220339,257.317801,0,177.0576138,0,9.912375294,0,0,1.893939394,0.3907609839,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.193033318,2,0,5,Normes de planejament urbanístic,0,0,0,0.1479602229,25.25305435,0,0
25089,Farrera,Pallars Sobirà,2020,1.745632728,17.14195511,-6.896551724,583.3640291,0,296.8344646,13.29620107,12.72912035,0.0229393379,0,1.2,0.1578628026,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.055175185,0,0,5,Normes de planejament urbanístic,0,0,0,0,0,0,0
25092,la Floresta,Garrigues,2020,24.92240688,17.51496436,-4.761904762,570.9403568,24.51037108,230.4195556,85.05584622,81.61807532,0.0841725738,31.34745814,0.8695652174,3.738392743,0,-,100,R,0,0,50,0,31.05590062,0,35.71428571,0,0,0,0,0,1,19.95486966,0,23.77578145,0,0,11,Pla d'ordenació urbanística municipal,0,0,0,0.4735006545,17.16038152,5.141476756,186.3349119
25093,Fondarella,Pla d'Urgell,2020,142.8276356,22.89556449,-1.020408163,436.76582,39.62478371,151.0053036,10.97128702,37.77135553,0.9266770467,4.344070012,2.432601881,18.40910543,68.77110784,R,0,-,23.3164806,0,0,581,0,182.1316614,0,74.87113402,61102.28495,0,0,0,1,0,122.0876467,14.13634831,0,0,23,Normes subsidiàries del planejament,0,0,0,1.539457331,10.50761285,10.02871585,68.45130513
25094,Foradada,Noguera,2020,7.110903329,17.60549975,9.139784946,568.0043249,0,295.4743267,54.06601401,51.56846182,0.7503186765,0,1.301282051,1.453694245,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.96957538,1,0,16,Normes subsidiàries del planejament,0,0,0,0.3555233021,59.70221072,0,0
25096,la Fuliola,Urgell,2020,113.098976,22.89837347,0.1602564103,436.7122413,6.359460385,276.0212271,9.675923101,30.46947177,0.0146069868,1.099885905,1.908396947,7.878007663,61.85402502,AE,100,R,26.57881252,0,15,177,2.290076336,27.02290076,1.2,14.16,53686.65485,0,0,0,1,24.98263506,31.45374274,15.47496017,0,0,17,Normes subsidiàries del planejament,0,0,0,0.5421280309,4.843769896,0,0
25097,Fulleda,Garrigues,2020,6.244259425,19.03118336,20,525.4534,0,254.1340828,86.71122959,88.39319444,0.17678241,0,0.9357798165,1.223829186,100,R,0,-,30.04007751,43,0,60,0,55.04587156,0,58.82352941,0,0,0,0,0,0,37.26626116,10.27140429,0,0,14,Pla d'ordenació urbanística municipal,0,0,0,0.2557476077,48.57718703,0,0
25098,Gavet de la Conca,Pallars Jussà,2020,2.871361396,20.76766464,0,481.5177909,10.80783072,266.2994868,9.885209216,16.6065799,0,0,0.9849056604,0.4285596075,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.100677988,1,0,5,Normes de planejament urbanístic,0,0,0,0.2726197036,88.50175034,0,0
25099,Golmés,Pla d'Urgell,2020,111.6095116,17.43593965,0.8152173913,573.5280233,127.7500764,178.1662907,29.05095265,53.06837585,0.3206703532,2.799173701,2.304347826,14.50990704,50.15906844,R,24.02249477,R,46.91471184,0,0,1889.280725,0,234.6932577,0,101.8480175,296545.8834,0,0,0,2,0,73.40908278,28.75076879,0,0,13,Pla d'ordenació urbanística municipal,0,0,0,0.6254839687,5.613295524,3.27832567,29.42075534
25100,Gósol,Berguedà,2020,3.659262207,8.589451841,0,1164.218647,7.219855601,682.1487816,137.402659,38.20677478,0.8900617388,12.42500566,0.5175879397,0.5976996212,62.96223334,AE,74.07910682,R,32,0,125.4273275,23.70548159,31.51440389,5.956151152,60.88705217,11.50751533,9467.164444,11586.16177,2799.997747,0,1,56.81958598,7.41804269,2.160510093,0,0,8,Pla d'ordenació urbanística municipal,0,0,0,0.0991057713,25.13157237,0,0
25101,la Granadella,Garrigues,2020,8.072378648,24.41691269,0.5617977528,409.5521873,38.74413319,204.4827629,5.138895414,52.33210989,0.1809751211,5.486378089,1.366412214,1.963763071,0,-,100,R,0,0,35,0,6.679389313,0,4.888268156,0,0,0,0,0,0,21.7550489,0,18.67696988,2,0,5,Normes de planejament urbanístic,0,0,0,0.2995028379,36.04499348,0,0
25102,la Granja d'Escarp,Segrià,2020,23.94429571,44.82943009,-1.495726496,223.0677477,13.0669025,109.8480057,19.54515488,34.00563097,0.0524886913,3.594110606,1.65529623,1.079973327,53.84036809,R,100,R,26.45838565,0,37,63,6.642728905,11.31059246,4.013015184,6.8329718,7812.021203,0,0,0,0,50.05443721,20.75708756,16.20962774,2,0,16,Normes subsidiàries del planejament,0,0,0,0.0482139754,1.911976567,0,0
25103,Granyanella,Segarra,2020,5.935364542,11.48308123,-3.378378378,870.8464045,180.2872216,296.1260681,145.9285516,41.41149075,0,0,1.505263158,3.466455575,100,AE,0,-,0,0,0,0,0,0,0,0,19122.66971,0,19122.66971,0,0,0,126.6546902,15.15214367,0,0,27,Normes subsidiàries del planejament,0,0,0,0.5418353353,88.80524742,2.26154983,370.661489
25104,Granyena de Segarra,Segarra,2020,9.116296724,15.93015325,6.338028169,627.7403514,0,236.0143005,124.0323371,60.71622192,0,36.63737569,1.324561404,1.055453563,0,-,100,R,0,0,114,0,100,0,75.49668874,0,0,0,0,0,0,32.82641835,0,12.58431593,0,0,10,Pla d'ordenació urbanística plurimunicipal,0,0,0,0.1352498874,15.666045,0,0
25105,Granyena de les Garrigues,Garrigues,2020,6.8399937,18.33056278,6.060606061,545.5369877,21.66975067,323.1801737,15.46113373,42.34630867,0.3692524465,7.944130838,0.9459459459,0.7635357266,0,-,100,R,0,0,30,0,20.27027027,0,21.42857143,0,0,0,0,0,0,49.44502826,0,23.78610981,0,0,5,Normes de planejament urbanístic,0,0,0,0.2642711158,34.23457537,0,0
25109,Guimerà,Urgell,2020,10.58052248,12.52814641,2.264150943,798.2026769,0,426.6583095,33.97881995,14.34720341,0.2618632415,0,0.6421800948,1.476898248,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.09754628,1,0,28,Normes subsidiàries del planejament,0,0,0,0.2435908291,22.8539074,0,0
25110,Guissona,Segarra,2020,400.3362293,50.42251304,1.569506726,198.3241095,48.89980382,75.31149469,17.52099999,19.29991187,0.2871103679,0,2.715623829,16.05063633,56.32050814,R,0,-,44.27856602,0,0,2736,0,102.5103035,0,37.74834437,264009.55,0,0,11.70663742,96,0,76.32420392,18.2149669,0,0,6,Pla d'ordenació urbanística municipal,0,0,0,0.8955591848,2.311648625,0,0
25111,Guixers,Solsonès,2020,2.001679813,7.815319168,-1.492537313,1279.538274,993.3411505,160.4467752,24.82734199,44.35938908,4.630578695,0,0.904109589,0.7102080442,53.0881106,R,0,-,11.01679572,0,0,60,0,41.09589041,0,45.45454545,26469.41232,0,0,0,0,0,60.73953771,5.168413491,2,0,9,Pla d'ordenació urbanística municipal,0,0,0,0.357680861,168.4794703,0,0
25112,Ivars de Noguera,Noguera,2020,12.23305732,21.21128905,-0.5988023952,471.4470666,8.221041712,251.743533,30.46479355,31.19415802,0,19.31777408,1.919075145,1.089214237,100,R,100,R,20.09160957,0,105,15,60.69364162,8.670520231,31.62650602,4.518072289,0,0,0,0,3,34.72651445,3.997609466,10.3582897,0,0,14,Pla d'ordenació urbanística municipal,0,0,0,0.1132347896,9.256458673,0,0
25113,Ivars d'Urgell,Pla d'Urgell,2020,63.18708775,20.1548599,0.3919007185,496.1582492,51.51374398,273.3502385,32.26686483,55.85875101,0.2385231948,10.46827873,1.845138055,6.584861941,78.84162773,AE,71.82298204,R,30.15059085,0,176,133,21.12845138,15.96638655,11.45087833,8.65322056,80404.84198,6073.347828,0,0,1,30.69586481,24.74810151,16.69751593,0,0,14,Pla d'ordenació urbanística municipal,0,0,0,0.3399088439,5.273050542,0,0
25114,Ivorra,Segarra,2020,7.034650921,30.70313449,3.846153846,325.6996448,0,157.232884,0,48.28142478,0,0,1.421052632,0.6484037728,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.44240715,1,0,5,Normes de planejament urbanístic,0,0,0,0.5156742295,73.9899706,0,0
25115,Isona i Conca Dellà,Pallars Jussà,2020,7.476352501,19.38914478,2.257114818,515.7525054,0.3775191598,284.9914056,28.69262084,42.28483474,0.3546110254,14.96762239,1.049345418,0.8277788748,62.07466655,AE,100,R,24.87889998,0,297,58,29.90936556,5.840886203,28.50287908,5.56621881,11102.38176,0,0,0,0,36.92279476,9.949077094,8.146878466,2,0,8,Pla d'ordenació urbanística municipal,0,0,0,0.3671796556,49.82945255,0,0
25118,Juncosa,Garrigues,2020,5.163416428,31.66268134,2.331606218,315.8292215,10.41076789,162.3072042,17.66608396,51.97283696,0.0287328719,1.662606697,1.226708075,4.080050274,60,AE,100,R,40,0,20,12.38316231,6.211180124,3.845702581,5.063291139,3.1349778,3250.580107,0,0,0,1,96.42531462,6.102403721,19.37936335,1,0,7,Pla d'ordenació urbanística municipal,0,0,0,0.2624925854,49.21719071,0,0
25119,Juneda,Garrigues,2020,74.02961534,35.69803237,0.7482014388,280.1274843,69.87247002,107.924221,12.41786184,16.08049462,0.0318478945,1.880663574,1.936393805,7.452571754,77.35019734,AE,100,R,52.37088614,235,26,1153,1.438053097,63.77212389,0.7426449586,32.93344759,371733.5722,0,9663.430832,67.91838065,2,14.09660086,97.43524526,21.46424649,1,0,13,Pla d'ordenació urbanística municipal,0,0,0,0.3676587742,5.139602778,2.778219083,38.83748605
25120,Lleida,Segrià,2020,661.336693,94.51344979,1.041336826,105.805047,14.0333729,27.4346234,18.34004409,17.42552278,0.3646222413,2.110277301,2.054026772,12.82590998,78.02385871,R,64.5924919,AE,38.56998096,4394,1005,23384,1.470265526,34.20964085,0.715796671,16.65491478,489897.1928,46379,96851.2653,0,352,115.1168147,54.61895537,47.93791031,8,0,17,Pla general d'ordenació,0,0,0,0.6005823843,0.9284754504,1.137513161,1.758548157
25121,Les,Val d'Aran,2020,41.41543789,44.18409316,2.642706131,226.3257948,0,133.4031837,6.473348271,24.21112577,0.6977579412,7.003002519,1.718584071,1.726129157,72.85272821,R,32.00114544,R,43.45440309,0,55,180,9.734513274,31.85840708,5.664263646,18.53759011,4630.632784,0,0,0,0,58.00614137,43.10581057,7.140099496,0,0,38,Normes subsidiàries del planejament,0,0,0,0.1646358601,4.04182995,0,0
25122,Linyola,Pla d'Urgell,2020,94.69911473,31.75703657,0.6296296296,314.8908424,7.2703255,211.5916992,10.47040924,3.611191304,0.0360221256,0,1.965991317,4.300641177,100,AE,0,-,0,0,0,0,0,0,0,0,12715.02487,0,0,0,2,0,4.953889213,13.28811285,0,0,18,Normes subsidiàries del planejament,0,1,0,0.369573419,4.037845758,0,0
25123,Lladorre,Pallars Sobirà,2020,1.612436052,15.68133048,3.043478261,637.7009918,0,253.9094982,93.62017207,44.76651365,0.0140282715,0,1.227979275,0.2429985861,100,R,0,-,96.3463072,0,6,16,3.10880829,8.29015544,2.53164557,6.751054852,0,0,0,0,0,11.62621115,5.425333375,1.539261414,0,0,15,Pla d'ordenació urbanística municipal,0,0,0,0.0282421321,18.44933887,0,0
25124,Lladurs,Solsonès,2020,1.406370805,0,2.272727273,0,0,0,0,0,0,0,1.313868613,1.076526598,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.476863712,2,0,9,Pla d'ordenació urbanística municipal,0,0,0,0.1980196862,138.4936754,0,0
25125,Llardecans,Segrià,2020,6.723338993,20.51709153,-1.55210643,487.3985178,34.16430209,258.9342006,40.12235705,52.79647127,0.1574153231,5.913310943,1.279538905,1.418229438,86.3358327,R,100,R,19.91719849,0,26,111,7.492795389,31.98847262,5.855855856,25,2646.111077,0,2646.111077,0,0,20.31774276,28.16345466,17.84680189,4,0,8,Pla d'ordenació urbanística municipal,0,0,0,0.2108226245,29.62220061,0,0
25126,Llavorsí,Pallars Sobirà,2020,5.050301286,25.17721421,-1.704545455,397.1845303,41.08052302,83.36914066,15.94071346,40.51268894,0,0,1.088050314,0.4863683505,100,AE,0,-,0,0,0,0,0,0,0,0,6872.844142,0,0,0,0,0,12.50282292,2.267174424,0,0,22,Normes subsidiàries del planejament,0,0,0,0.1295018005,24.71383651,0,0
25127,Lles de Cerdanya,Cerdanya,2020,2.626829695,16.2610597,6.719367589,614.9660715,0,398.0382791,46.72200795,58.49996808,0.1355252119,37.4997242,0.7479224377,0.5121443572,74.32324292,R,100,R,16.33455829,0,147,69,40.72022161,19.11357341,54.44444444,25.55555556,5075.938388,0,0,0,0,23.60882327,24.89432171,2.934558921,1,0,9,Pla d'ordenació urbanística plurimunicipal,0,0,0,0.1283302859,52.1363337,0,0
25128,Llimiana,Pallars Jussà,2020,3.503055034,12.8485569,0.6896551724,778.2975222,0,307.4748215,164.596352,90.33493082,1.002811612,0,1.097744361,0.5616548283,100,R,0,-,30.29546072,0,0,6,0,4.511278195,0,4.109589041,0,0,0,0,0,0,12.78134658,5.501598686,0,0,17,Normes subsidiàries del planejament,0,0,0,0.2191216665,64.31360788,0,0
25129,Llobera,Solsonès,2020,4.792205119,46.46086228,0,215.2349205,75.35514316,45.82439096,12.8676184,37.29037559,0.3045609029,10.38370305,2.265060241,0.9421097159,0,-,100,R,0,0,23,0,27.71084337,0,12.23404255,0,0,0,0,0,0,54.74002518,0,10.29457614,4,0,8,Pla d'ordenació urbanística municipal,0,0,0,0.4034909813,78.75175213,0,0
25130,Maldà,Urgell,2020,7.236686317,21.46785204,3.181818182,465.8127876,17.35429924,265.6906997,18.87104596,42.79781125,0.3939601298,26.97873716,0.9190283401,1.451548498,84.28274881,AE,100,R,46.38384573,0,94,52,38.05668016,21.05263158,41.40969163,22.90748899,32463.2837,0,0,35.40032984,0,32.95102835,53.12411749,13.52272809,1,0,11,Pla d'ordenació urbanística municipal,0,0,0,0.586974071,81.11089043,0,0
25131,Massalcoreig,Segrià,2020,43.12600025,50.38531729,2.006688963,198.4705176,18.93253644,104.1839598,1.413706985,13.10709638,0.0470320353,18.39352709,2.110726644,1.350715728,0,-,100,R,0,0,72,0,24.91349481,0,11.80327869,0,0,0,0,0,0,32.33267721,0,28.64018632,0,0,5,Normes de planejament urbanístic,0,0,0,0.3480611956,8.372765647,0,0
25132,Massoteres,Segarra,2020,8.120203465,18.35435007,-2.752293578,544.82997,17.67955031,266.9864268,88.80117493,28.20066893,0.8251009643,27.74767887,1.582089552,0.9225581997,0,-,93.50085608,R,0,0,109.7029831,0,81.86789787,0,51.74669016,0,0,1758.549504,0,0,0,36.60828134,0,11.04381394,0,0,10,Pla d'ordenació urbanística plurimunicipal,0,0,0,0.3937885761,48.04169141,0,0
25133,Maials,Segrià,2020,15.92084375,34.00862608,-1.195652174,294.0430459,3.443718683,151.427693,18.13761762,36.85097393,0,3.205026798,1.4544,1.505851811,65.69125018,AE,100,R,36.9395264,0,17,170,2.72,27.2,1.870187019,18.70187019,42296.21155,0,0,0,1,19.84460507,75.74708279,23.33322688,2,0,18,Normes subsidiàries del planejament,0,0,0,0.3639065166,21.98648619,0,0
25134,Menàrguens,Noguera,2020,40.14104613,19.05134086,0.8684863524,524.8974375,112.5016702,260.5911143,17.17481261,20.92247092,0.3344077516,0,1.531073446,4.156765878,55.67856361,AE,0,-,19.9076447,0,0,81,0,15.25423729,0,9.963099631,35779.75594,0,0,0,1,0,21.5122736,26.27785499,5,0,23,Normes subsidiàries del planejament,0,0,0,0.3376827671,8.3507764,0,0
25135,Miralcamp,Pla d'Urgell,2020,92.91636553,30.18983628,2.51665433,331.2373047,11.91075519,116.1775414,42.07713242,45.58926356,0.5136529936,0,2.396193772,8.562115191,53.55647922,R,0,-,27.79024103,0,20,319.027445,3.460207612,55.19505968,1.444043321,23.03447256,56536.57983,0,4849.610068,0,0,29.80700512,77.8154139,28.16492233,0,1,35,Normes subsidiàries del planejament,0,0,0,0.3085035561,3.386241782,0,0
25136,la Molsosa,Solsonès,2020,3.867445587,47.49517137,-2.803738318,210.5477191,0,124.8318681,0,15.14442786,0,0,2.260869565,3.877312146,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.792085058,2,0,5,Normes de planejament urbanístic,0,0,0,0.1250206734,30.84355744,0,0
25137,Mollerussa,Pla d'Urgell,2020,2069.587868,54.42460763,-0.2315603078,183.7404152,48.02900278,63.88551241,13.95696817,17.35086376,0.18517502,3.242904379,2.2108361,74.98042267,61.00215548,R,76.96229284,R,69.47442771,59,547,6812.890136,8.255357682,102.8205574,3.734043279,46.5075441,345452.2236,5823.554406,0,21.78787409,12,81.56214269,53.90710296,31.11266896,0,0,11,Pla d'ordenació urbanística municipal,0,0,0,1.049579251,0.5097539276,7.69787211,3.738660552
25138,Montgai,Noguera,2020,22.21881965,16.79723588,2.88,595.3360464,45.95971534,328.9786719,32.96088412,91.10017135,0.4338301198,0,1.615577889,3.51752424,58.50452743,AE,0,-,42.70046558,0,0,463,0,116.3316583,0,72.00622084,73380.11344,0,0,0,0,0,68.26129353,21.13325679,1,0,11,Pla d'ordenació urbanística municipal,0,0,0,0.2289914629,10.41962682,0,0
25139,Montellà i Martinet,Cerdanya,2020,10.51869634,19.93386441,-0.1727115717,501.6588753,1.564826204,267.711533,49.61296057,48.6166385,0.0333865012,7.090419481,0.8797564688,0.7817851629,50,AE-R,70.708265,R,42.65978222,0,65.1840391,70.72875125,9.921467139,10.76541115,11.27751542,12.23680817,12714.63428,4559.646712,0,0,0,44.83971244,10.67874937,2.969798531,0,0,9,Pla d'ordenació urbanística plurimunicipal,0,0,0,0.0741709921,7.356821929,0,0
25140,Montferrer i Castellbò,Alt Urgell,2020,5.852711522,8.707007737,-0.6724303554,1148.500185,98.5091768,604.2767837,124.181788,47.3459029,2.128571095,1.229592404,1.022749753,1.594314737,65.08117932,AE,100,R,42.5991968,0,55,465,5.440158259,45.99406528,5.319148936,44.97098646,106765.3094,0,0,0,1,37.66603534,26.00356413,3.825319341,0,0,9,Pla d'ordenació urbanística municipal,0,0,0,0.1092756746,17.67926795,0,0
25141,Montoliu de Segarra,Segarra,2020,6.338765077,11.42044763,4.469273743,875.6224204,0,494.5071952,48.80538772,72.9225486,0.193417723,16.12461735,1.080924855,1.229389962,0,-,70.06697139,R,0,0,33,0,19.07514451,0,17.64705882,0,0,1738.686326,0,0,0,17.83826852,0,9.227123368,0,0,5,Pla d'ordenació urbanística municipal,0,0,0,0.3297389246,54.64962232,0,0
25142,Montoliu de Lleida,Segrià,2020,65.40719123,21.2127587,-1.226993865,471.4144041,45.39976942,186.8184155,62.45727725,51.8013102,0.1484697499,25.22930144,1.553054662,13.64520743,0,-,30.09963413,R,0,0,61,0,19.61414791,0,12.62939959,0,0,0,0,70.32675088,0,35.27876827,0,15.14354278,0,0,12,Pla d'ordenació urbanística municipal,0,0,0,0.6282433846,9.89183156,0,0
25143,Montornès de Segarra,Segarra,2020,7.936120622,11.50664265,-4,869.0632277,0,239.0918306,140.7365377,73.91623407,0.4231813394,26.13545492,1.454545455,1.263235506,0,-,100,R,0,0,98,0,148.4848485,0,102.0833333,0,0,0,0,0,0,44.94417413,0,11.97113551,0,0,10,Pla d'ordenació urbanística plurimunicipal,0,0,0,0.5936779622,74.03586699,0,0
25145,Nalec,Urgell,2020,9.733506874,16.67676842,3.448275862,599.6365573,3.549140834,320.1962895,16.25553789,46.88539327,0.223961084,0,0.756302521,0.7753653841,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.10186217,0,0,5,Normes de planejament urbanístic,0,0,0,0.3954323483,36.20128525,0,0
25146,Navès,Solsonès,2020,1.954958931,21.34074401,1.428571429,468.5872243,15.72917231,275.4578243,35.88427093,16.97540386,0,0,1.245614035,0.7626252095,92.32479178,AE,0,-,9.930815637,0,0,49,0,21.49122807,0,17.25352113,43281.10028,0,0,0,0,0,483.0723838,5.596518121,3,0,25,Pla d'ordenació urbanística municipal,0,1,0,0.1670070927,84.24092551,0,0
25148,Odèn,Solsonès,2020,2.255765532,31.90112676,3.614457831,313.4685516,38.29450489,152.4123779,24.71591209,21.64252968,0,0,2.097560976,0.297148219,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17178111,0,0,3,Pla d'ordenació urbanística municipal,0,2,0,0.2315761452,103.4616987,0,0
25149,Oliana,Alt Urgell,2020,56.9391553,27.98755493,1.82320442,357.3016659,37.86032851,171.3902286,14.91015479,26.3027244,0.1518849936,2.156102566,1.567176871,4.671982575,56.08682956,AE,100,R,27.05245674,0,64,413,5.442176871,35.11904762,3.472599023,22.40911557,69184.85976,0,0,0,1,45.07649935,51.68016067,9.173194649,0,0,8,Pla d'ordenació urbanística municipal,0,0,0,0.1876625981,3.326528637,0,0
25150,Oliola,Noguera,2020,2.352842203,15.23082573,3.045685279,656.563221,28.60658167,299.322904,60.92812231,80.02017706,0.4275423515,0,1.549618321,0.825287282,100,R,0,-,30.09038268,0,0,45,0,34.35114504,0,22.16748768,0,0,0,0,0,0,11.2205001,8.130989124,2,0,21,Normes subsidiàries del planejament,0,0,0,0.1617512848,66.14065935,0,0
25151,Olius,Solsonès,2020,17.88799507,12.15674439,-0.5070993915,822.5886537,139.2571405,331.9062692,88.2762776,107.4491363,34.82506955,2.169633391,2.010245902,2.328176747,100,AE,100,R,0,0,44,0,9.016393443,0,4.485219164,0,7768.274372,0,0,4.491257738,1,25.13127939,1.570361896,11.39227832,3,0,7,Pla d'ordenació urbanística municipal,0,0,0,0.4356995448,25.66520669,0,0
